-0.0529355	5.91643	7807.8	0.242	0.237869	899.534	41.7391	59.3228	0.00224161
-0.0529279	5.877	7807.8	0.242	0.237953	899.548	41.625	59.3739	0.00221183
-0.0529204	5.83685	7807.8	0.242	0.23784	899.561	41.5282	59.4108	0.00218172
-0.052913	5.79776	7807.8	0.242	0.238441	899.574	41.431	59.4658	0.00215259
-0.0529056	5.76959	7807.8	0.242	0.239951	899.588	41.3225	59.5177	0.00213173
-0.0528982	5.75455	7807.8	0.242	0.241514	899.601	41.2149	59.5596	0.00212063
-0.0528909	5.75224	7807.8	0.242	0.242711	899.614	41.1194	59.5914	0.00211892
-0.0528835	5.76142	7807.8	0.242	0.244284	899.628	41.048	59.6	0.0021257
-0.0528761	5.7848	7807.8	0.242	0.245684	899.641	41.0011	59.5826	0.00214298
-0.0528686	5.82166	7807.8	0.242	0.247128	899.654	40.9456	59.5898	0.00217038
-0.0528611	5.86894	7807.8	0.242	0.248519	899.668	40.8913	59.5814	0.00220577
-0.0528536	5.92737	7807.8	0.242	0.249916	899.681	40.8483	59.5639	0.00224991
-0.0528459	6.00221	7807.8	0.242	0.251595	899.695	40.8296	59.5141	0.00230709
